Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR811745,2013-04-15 00:00:00,2013-04-15 00:00:00,81741,209712468,0,2565,800,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR811/SRR811745/SRR811745.sra,SRX260475,HGAP E. Coli,WGA,unspecified,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP020547,PRJNA196342,0,196342,SRS193206,SAMN00618964,511145,Escherichia coli str. K-12 substr. MG1655,wt,,,,,,,no,,,,,"Pacific Biosciences, CA",SRA072613,,public,80A2673BE3491B1FFADF2496AC9F8851,22714BB922E3659210854A7DFDF09172
SRR811746,2013-04-15 00:00:00,2013-04-15 00:00:00,81741,236320994,0,2891,896,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR811/SRR811746/SRR811746.sra,SRX260475,HGAP E. Coli,WGA,unspecified,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP020547,PRJNA196342,0,196342,SRS193206,SAMN00618964,511145,Escherichia coli str. K-12 substr. MG1655,wt,,,,,,,no,,,,,"Pacific Biosciences, CA",SRA072613,,public,303A49522D4AED4AEC2596E8E3AD51ED,65BB2565BAE2E241B7C23838A8585012
SRR811747,2013-04-15 00:00:00,2013-04-15 00:00:00,81741,247740188,0,3030,945,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR811/SRR811747/SRR811747.sra,SRX260475,HGAP E. Coli,WGA,unspecified,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP020547,PRJNA196342,0,196342,SRS193206,SAMN00618964,511145,Escherichia coli str. K-12 substr. MG1655,wt,,,,,,,no,,,,,"Pacific Biosciences, CA",SRA072613,,public,B747DA2884233BAB0CABD42B1C234CEA,2870D3B478598B81718FA7C447F007EB
SRR811770,2013-04-15 00:00:00,2013-04-15 00:00:00,81741,249944701,0,3057,952,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR811/SRR811770/SRR811770.sra,SRX260475,HGAP E. Coli,WGA,unspecified,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS,SRP020547,PRJNA196342,0,196342,SRS193206,SAMN00618964,511145,Escherichia coli str. K-12 substr. MG1655,wt,,,,,,,no,,,,,"Pacific Biosciences, CA",SRA072613,,public,8349CD3CDD6EAA9C5F4A2FC5D035EA12,0163BBAB8AEB00D4B2634A3967C906B0
SRR359304,2011-11-14 17:58:43,2011-11-14 17:58:43,97401972,9740197200,97401972,100,5636,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR359/SRR359304/SRR359304.sra,SRX103806,MICRO,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP009145,PRJNA76713,0,76713,SRS269345,SAMN00744897,511145,Escherichia coli str. K-12 substr. MG1655,12 E.coli strains,,,,,,,no,,,,,Harvard Medical School,SRA047577,,public,A8C21ABA4C2111C1AE13DBC77E8918C8,2710E95A77D0DAFC2E0166BEA51F29E4
SRR072749,2010-11-16 03:30:36,2010-11-16 03:30:36,6472194,232998984,0,36,3416,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR072/SRR072749/SRR072749.sra,SRX031002,GBSS,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004396,,0,0,SRS121120,SAMN00120199,511145,Escherichia coli str. K-12 substr. MG1655,5224,,,,,,,no,,,,,JGI,SRA026422,,public,989A612562ABB6CD1E0F53C61C7C690D,3965C31217C8FE3904855AFC74304CDA
SRR072750,2010-11-16 18:13:05,2010-11-16 18:13:05,14816339,533388204,0,36,8605,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR072/SRR072750/SRR072750.sra,SRX031003,GBNC,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004397,,0,0,SRS121121,SAMN00120200,511145,Escherichia coli str. K-12 substr. MG1655,5229,,,,,,,no,,,,,JGI,SRA026423,,public,8B37523CDB08A5A3152931D46210A056,88CDA342690566D0997BFAA1B82C825E
SRR072751,2010-11-16 03:28:20,2010-11-16 03:28:20,2126663,76559868,0,36,1056,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR072/SRR072751/SRR072751.sra,SRX031003,GBNC,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004397,,0,0,SRS121121,SAMN00120200,511145,Escherichia coli str. K-12 substr. MG1655,5229,,,,,,,no,,,,,JGI,SRA026423,,public,DB126DD56EA0B8C1DBFE2D3E9BC0A1E7,ED14E196F8C74DD71F5BFE06FEB81E91
SRR072752,2010-11-16 18:06:43,2010-11-16 18:06:43,8206091,295419276,0,36,4330,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR072/SRR072752/SRR072752.sra,SRX031004,GBPH,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004398,,0,0,SRS121122,SAMN00120201,511145,Escherichia coli str. K-12 substr. MG1655,5235,,,,,,,no,,,,,JGI,SRA026424,,public,457CFFB0C5C4ECBA6079E6E4C055CE75,631A20468197783A450A0B9D2F2D2D5A
SRR072753,2010-11-16 18:10:48,2010-11-16 18:10:48,11438936,411801696,0,36,6744,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR072/SRR072753/SRR072753.sra,SRX031005,GBPP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004399,,0,0,SRS121123,SAMN00120202,511145,Escherichia coli str. K-12 substr. MG1655,5240,,,,,,,no,,,,,JGI,SRA026425,,public,80AC67567126F323ABF98901D798050F,F24BD004410B3591E2C0436333BB25A3
SRR072754,2010-11-16 18:17:00,2010-11-16 18:17:00,14899885,536395860,0,36,8744,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR072/SRR072754/SRR072754.sra,SRX031006,GBPC,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004400,,0,0,SRS121124,SAMN00120203,511145,Escherichia coli str. K-12 substr. MG1655,5245,,,,,,,no,,,,,JGI,SRA026426,,public,C6F9AA18D83B7E02598844416D0B1252,48614EDF3A98ED8E1F2E85DBC0D8EBEE
SRR072755,2010-11-16 18:18:36,2010-11-16 18:18:36,13349214,480571704,0,36,8001,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR072/SRR072755/SRR072755.sra,SRX031007,GBOF,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004401,,0,0,SRS121125,SAMN00120204,511145,Escherichia coli str. K-12 substr. MG1655,5250,,,,,,,no,,,,,JGI,SRA026427,,public,FE5E01F100A095948384381E3E48A2FA,67E0D34ADCC8A39D8E893801E67DDAD4
SRR072756,2010-11-16 18:18:22,2010-11-16 18:18:22,11589755,417231180,0,36,6579,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR072/SRR072756/SRR072756.sra,SRX031008,GBNY,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004402,,0,0,SRS121126,SAMN00120205,511145,Escherichia coli str. K-12 substr. MG1655,5255,,,,,,,no,,,,,JGI,SRA026428,,public,37E91EAF4AB873A265FBEF908FEA5E51,A0FD4364E82E95B370FC81FD8D1AE2EB
SRR074860,2010-12-04 10:30:41,2010-12-04 10:30:41,16621438,1196743536,0,72,6956,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074860/SRR074860.sra,SRX032832,GUPF,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004726,,0,0,SRS140222,SAMN00139439,511145,Escherichia coli str. K-12 substr. MG1655,5602,,,,,,,no,,,,,JGI,SRA026787,,public,6DA4B9121D141117E4459596EFDA9004,D341B1816A440D4CAE12BB1AB590D014
SRR074861,2011-03-24 16:41:11,2011-03-24 16:41:11,23482985,1690774920,0,72,676,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074861/SRR074861.sra,SRX032832,GUPF,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004726,,0,0,SRS140222,SAMN00139439,511145,Escherichia coli str. K-12 substr. MG1655,5602,,,,,,,no,,,,,JGI,SRA026787,,public,090C858D9B8E993857E3C0D7929FAF12,514469E537DDBDED05734A21E181653E
SRR074862,2010-12-04 10:38:17,2010-12-04 10:38:17,21150940,1522867680,0,72,8691,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074862/SRR074862.sra,SRX032833,GUPG,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004727,,0,0,SRS140223,SAMN00139440,511145,Escherichia coli str. K-12 substr. MG1655,5608,,,,,,,no,,,,,JGI,SRA026788,,public,DE0766654DB60D83DFD8C181D69BCC0C,FF25B7535064127C4F4734671BB44EF5
SRR074863,2010-12-04 10:44:42,2010-12-04 10:44:42,23035794,1658577168,23035794,72,8752,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074863/SRR074863.sra,SRX032833,GUPG,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004727,,0,0,SRS140223,SAMN00139440,511145,Escherichia coli str. K-12 substr. MG1655,5608,,,,,,,no,,,,,JGI,SRA026788,,public,0ED75C2329083027AC2DC4C9B6B9D87B,372B46CE8790201E295AC56B98C32015
SRR074864,2010-12-04 10:47:41,2010-12-04 10:47:41,25682286,1849124592,25682286,72,10477,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074864/SRR074864.sra,SRX032834,GUPH,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004728,,0,0,SRS140224,SAMN00139441,511145,Escherichia coli str. K-12 substr. MG1655,5614,,,,,,,no,,,,,JGI,SRA026789,,public,CA928ADE4781F90B38D49AE060271D2C,B5C2CD81D569C000FA7DCEA4AE0E8488
SRR074865,2010-12-04 10:53:13,2010-12-04 10:53:13,24014050,1729011600,24014050,72,9130,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074865/SRR074865.sra,SRX032834,GUPH,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004728,,0,0,SRS140224,SAMN00139441,511145,Escherichia coli str. K-12 substr. MG1655,5614,,,,,,,no,,,,,JGI,SRA026789,,public,0C7D655F6BCFF4FA8CC1D3E3FEED2507,FFB837992530DEF488440593250B1381
SRR074866,2010-12-04 11:01:10,2010-12-04 11:01:10,25473048,1834059456,25473048,72,11390,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074866/SRR074866.sra,SRX032835,GWAB,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004729,,0,0,SRS140225,SAMN00139442,511145,Escherichia coli str. K-12 substr. MG1655,5620,,,,,,,no,,,,,JGI,SRA026790,,public,EC96AD975CEC53FC008239BAE5D83E0C,8A281A59F65811789B497F51EC5F2706
SRR074867,2010-12-04 11:02:00,2010-12-04 11:02:00,19850692,1429249824,0,72,9008,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074867/SRR074867.sra,SRX032835,GWAB,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004729,,0,0,SRS140225,SAMN00139442,511145,Escherichia coli str. K-12 substr. MG1655,5620,,,,,,,no,,,,,JGI,SRA026790,,public,0DAEA8B63C2A04E4B12DA7B53EEF28BF,24C3BFF62E52D3212671CEB7F1FCEA79
SRR074868,2010-12-04 11:17:08,2010-12-04 11:17:08,33637786,2421920592,33637786,72,14770,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074868/SRR074868.sra,SRX032836,GWHG,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004730,,0,0,SRS140226,SAMN00139443,511145,Escherichia coli str. K-12 substr. MG1655,5626,,,,,,,no,,,,,JGI,SRA026791,,public,39C8D2E17A1A2286A5A527FA4A06BBFA,A8DC2E805E4C73D20E17FA178463DD05
SRR074869,2010-12-04 11:19:45,2010-12-04 11:19:45,28955944,2084827968,28955944,72,12642,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074869/SRR074869.sra,SRX032837,GWHH,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004731,,0,0,SRS140227,SAMN00139444,511145,Escherichia coli str. K-12 substr. MG1655,5631,,,,,,,no,,,,,JGI,SRA026792,,public,6BE048F60211FD37C2B75A323F0D03EC,9645A5C7611A71532497A27E6AAA1484
SRR074870,2010-12-04 11:23:21,2010-12-04 11:23:21,28636309,2061814248,28636309,72,12423,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074870/SRR074870.sra,SRX032838,GWFP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004732,,0,0,SRS140228,SAMN00139445,511145,Escherichia coli str. K-12 substr. MG1655,5636,,,,,,,no,,,,,JGI,SRA026793,,public,DCA9EB1F63D39E0C0FFFD67EDF9C0BEA,6B5CE9D2226C70DC8FFBB976C221B907
SRR074871,2010-12-04 11:25:00,2010-12-04 11:25:00,29346710,2112963120,29346710,72,12849,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074871/SRR074871.sra,SRX032839,GWCZ,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004733,,0,0,SRS140229,SAMN00139446,511145,Escherichia coli str. K-12 substr. MG1655,5641,,,,,,,no,,,,,JGI,SRA026794,,public,4A217EACD30C6C1934110DE3AA3C08E8,FD73A57EF11DB3D6730C553461246709
SRR074872,2010-12-04 11:47:05,2010-12-04 11:47:05,36476458,2626304976,36476458,72,16084,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074872/SRR074872.sra,SRX032840,GWFB,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004734,,0,0,SRS140230,SAMN00139447,511145,Escherichia coli str. K-12 substr. MG1655,5646,,,,,,,no,,,,,JGI,SRA026795,,public,C3AEC8AF0A38ACC1BCAA85BFE52147E7,E6C0DAA74833FBF7412C6C513DC0A5DE
SRR074873,2010-12-04 11:46:24,2010-12-04 11:46:24,31266360,2251177920,31266360,72,13658,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074873/SRR074873.sra,SRX032841,GWFT,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004735,,0,0,SRS140231,SAMN00139448,511145,Escherichia coli str. K-12 substr. MG1655,5651,,,,,,,no,,,,,JGI,SRA026796,,public,683E604A788A8FDEFB38F6581ED00004,EEB1D11B84D1A56BB93D4762F8F2C299
SRR074874,2010-12-04 11:47:49,2010-12-04 11:47:49,29088335,2094360120,29088335,72,12674,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074874/SRR074874.sra,SRX032842,GWFH,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004736,,0,0,SRS140232,SAMN00139449,511145,Escherichia coli str. K-12 substr. MG1655,5656,,,,,,,no,,,,,JGI,SRA026797,,public,5C30559F933C790F8720D028AE15FCB2,7A105A8134FCB1A8EF6E528BFE06205F
SRR074875,2010-12-04 11:48:39,2010-12-04 11:48:39,29133960,2097645120,29133960,72,12699,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074875/SRR074875.sra,SRX032843,GWFN,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004737,,0,0,SRS140233,SAMN00139450,511145,Escherichia coli str. K-12 substr. MG1655,5661,,,,,,,no,,,,,JGI,SRA026798,,public,D66DDE2134FAE1AF594BB0FC891A2F57,D80DCA6315BBCE99432B3A8D55ED50BA
SRR074876,2010-12-04 12:24:21,2010-12-04 12:24:21,49412301,3557685672,49412301,72,22016,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074876/SRR074876.sra,SRX032844,GUXS,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004738,,0,0,SRS140234,SAMN00139451,511145,Escherichia coli str. K-12 substr. MG1655,5666,,,,,,,no,,,,,JGI,SRA026799,,public,681D937807C12579875C5B78DD54DD2E,984F3F7AEFA236ABBD8F9A67B6EEAA44
SRR074877,2010-12-04 12:12:19,2010-12-04 12:12:19,29966439,2157583608,29966439,72,13088,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074877/SRR074877.sra,SRX032845,GUXU,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004739,,0,0,SRS140235,SAMN00139452,511145,Escherichia coli str. K-12 substr. MG1655,5671,,,,,,,no,,,,,JGI,SRA026800,,public,7CF9733610E7F3D63E5C7C200C735C91,E92A4AB1EC134660FFBA5EFF64D1F901
SRR074878,2010-12-04 12:12:28,2010-12-04 12:12:28,29597123,2130992856,29597123,72,12908,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074878/SRR074878.sra,SRX032846,GUXT,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004740,,0,0,SRS140236,SAMN00139453,511145,Escherichia coli str. K-12 substr. MG1655,5676,,,,,,,no,,,,,JGI,SRA026801,,public,F550F5B6936AE23B98CF9E5B352473CB,6999278D2029B86DAB059DF3961F133E
SRR074879,2010-12-04 12:07:33,2010-12-04 12:07:33,22245935,1601707320,0,72,9691,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074879/SRR074879.sra,SRX032847,GUXN,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004741,,0,0,SRS140237,SAMN00139454,511145,Escherichia coli str. K-12 substr. MG1655,5681,,,,,,,no,,,,,JGI,SRA026802,,public,26F93CBFF4AF1EFD387D37157100E876,DC6FD9FE444E13FCE73B6467B936E912
SRR074880,2010-12-04 12:30:17,2010-12-04 12:30:17,25491879,1835415288,25491879,72,11146,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074880/SRR074880.sra,SRX032848,GUXG,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004742,,0,0,SRS140238,SAMN00139455,511145,Escherichia coli str. K-12 substr. MG1655,5686,,,,,,,no,,,,,JGI,SRA026803,,public,A6749E7E2EA95E5B79EA6FED9C7A9502,6A211A48602BE13653A8A983479A4593
SRR074881,2010-12-04 12:30:31,2010-12-04 12:30:31,21544703,1551218616,0,72,9353,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074881/SRR074881.sra,SRX032849,GUXF,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004743,,0,0,SRS140239,SAMN00139456,511145,Escherichia coli str. K-12 substr. MG1655,5691,,,,,,,no,,,,,JGI,SRA026804,,public,60159E2EC642344AE6535820D8FDB5F8,24006F9BAAA84BBFDA064FFED3383DE3
SRR074882,2010-12-04 12:34:58,2010-12-04 12:34:58,28090234,2022496848,28090234,72,12884,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074882/SRR074882.sra,SRX032850,GUXW,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004744,,0,0,SRS140240,SAMN00139457,511145,Escherichia coli str. K-12 substr. MG1655,5696,,,,,,,no,,,,,JGI,SRA026805,,public,CE3AA45C8A5756C7BD177D1B0513D278,1D303D626630812901ABB9D1E1B6DBB8
SRR074883,2010-12-04 12:51:00,2010-12-04 12:51:00,30389700,2188058400,30389700,72,14053,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074883/SRR074883.sra,SRX032851,GUXP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004745,,0,0,SRS140241,SAMN00139458,511145,Escherichia coli str. K-12 substr. MG1655,5701,,,,,,,no,,,,,JGI,SRA026806,,public,23E2781824183D97BEC59C69574AEF37,21CCBA4011BF2D5B263C9FE6489E694E
SRR074945,2010-12-06 13:03:22,2010-12-06 13:03:22,25839696,1860458112,25839696,72,11862,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074945/SRR074945.sra,SRX032894,GUXO,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004746,,0,0,SRS140289,SAMN00139506,511145,Escherichia coli str. K-12 substr. MG1655,5706,,,,,,,no,,,,,JGI,SRA026807,,public,527FC551C790D9F172CD6815E95096F8,556034713D797814C5085207391DD2C9
SRR074884,2010-12-04 12:45:15,2010-12-04 12:45:15,18935955,1363388760,0,72,8631,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR074/SRR074884/SRR074884.sra,SRX032852,GUXI,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004747,,0,0,SRS140242,SAMN00139459,511145,Escherichia coli str. K-12 substr. MG1655,5711,,,,,,,no,,,,,JGI,SRA026808,,public,BA52C2767269E96EB7F3D57DE943260C,97C7F9A4C8B0496321778B14FCE9DFE3
SRR078835,2010-12-14 16:50:26,2010-12-14 16:50:26,20779049,1496091528,0,72,8910,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR078/SRR078835/SRR078835.sra,SRX033244,GWAG,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004838,,0,0,SRS150243,SAMN00149460,511145,Escherichia coli str. K-12 substr. MG1655,5791,,,,,,,no,,,,,JGI,SRA027195,,public,A792A9E17A3D73634ED37F06F59D5F89,81B7E8AB55D45FB91D6E193524FA2E81
SRR078838,2010-12-14 16:46:57,2010-12-14 16:46:57,16261954,1170860688,0,72,6958,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR078/SRR078838/SRR078838.sra,SRX033246,GWAH,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004840,,0,0,SRS150245,SAMN00149462,511145,Escherichia coli str. K-12 substr. MG1655,5796,,,,,,,no,,,,,JGI,SRA027197,,public,435412493AEBC7951DAD904BDF468AC0,5B9291044FDAF43D68D4112EE042B3F0
SRR077851,2010-12-14 14:09:51,2010-12-14 14:09:51,19271545,1387551240,0,72,8289,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR077/SRR077851/SRR077851.sra,SRX033228,GWAI,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004834,,0,0,SRS150234,SAMN00149451,511145,Escherichia coli str. K-12 substr. MG1655,5801,,,,,,,no,,,,,JGI,SRA027175,,public,A6BFC782038BA1567FCCCC3A44600DA2,AB4C6693AC8E7AD5BCE8FDDA45355EE4
SRR077749,2010-12-14 12:42:44,2010-12-14 12:42:44,17707727,1274956344,0,72,7591,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR077/SRR077749/SRR077749.sra,SRX033208,GWAF,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004826,,0,0,SRS150223,SAMN00149440,511145,Escherichia coli str. K-12 substr. MG1655,5806,,,,,,,no,,,,,JGI,SRA027150,,public,62D3934B9E23866A51516F9BC35C6481,D474233F7F901C6A6D91B3923C376F64
SRR077852,2010-12-14 14:09:22,2010-12-14 14:09:22,18486888,1331055936,0,72,7961,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR077/SRR077852/SRR077852.sra,SRX033229,GWAN,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004835,,0,0,SRS150235,SAMN00149452,511145,Escherichia coli str. K-12 substr. MG1655,5811,,,,,,,no,,,,,JGI,SRA027176,,public,342E162C7E8DFC70A6F2BED63797C5DE,EB67359B7E7AD44CFB0076DE0B90529F
SRR077750,2010-12-14 12:45:57,2010-12-14 12:45:57,21640059,1558084248,0,72,9353,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR077/SRR077750/SRR077750.sra,SRX033209,GWAO,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP004827,,0,0,SRS150224,SAMN00149441,511145,Escherichia coli str. K-12 substr. MG1655,5816,,,,,,,no,,,,,JGI,SRA027151,,public,A888849997D60E01985359F15F5C13E7,A843F51E14D8DE3776B5DD8485004AD4
